time,open,high,low,close,volume
2022-05-25 16:00:00,0.70502,0.70509,0.70394,0.70405,943
2022-05-25 16:15:00,0.70406,0.7055,0.70406,0.70543,846
2022-05-25 16:30:00,0.70542,0.70655,0.70528,0.70576,2024
2022-05-25 16:45:00,0.70576,0.70635,0.70552,0.70588,2162
2022-05-25 17:00:00,0.7059,0.70686,0.70566,0.70682,1810
2022-05-25 17:15:00,0.70682,0.70804,0.70674,0.70777,1591
2022-05-25 17:30:00,0.70777,0.70854,0.70753,0.70783,1691
2022-05-25 17:45:00,0.70786,0.70789,0.70672,0.70716,1938
2022-05-25 18:00:00,0.70718,0.70744,0.70664,0.70696,1421
2022-05-25 18:15:00,0.70696,0.70752,0.70694,0.70738,1109
2022-05-25 18:30:00,0.70739,0.70739,0.70601,0.70641,1522
2022-05-25 18:45:00,0.70639,0.70675,0.70616,0.70652,1093
2022-05-25 19:00:00,0.70652,0.70701,0.70621,0.70643,1064
2022-05-25 19:15:00,0.70643,0.70648,0.70586,0.70607,1142
2022-05-25 19:30:00,0.70608,0.70632,0.70547,0.70596,1215
2022-05-25 19:45:00,0.70597,0.70625,0.70555,0.7058,1190
2022-05-25 20:00:00,0.7058,0.70581,0.70528,0.7057,1126
2022-05-25 20:15:00,0.70571,0.70629,0.70567,0.70605,907
2022-05-25 20:30:00,0.70605,0.7067,0.70603,0.70656,956
2022-05-25 20:45:00,0.70657,0.70684,0.70645,0.70671,748
2022-05-25 21:00:00,0.70671,0.70868,0.70542,0.70752,3278
2022-05-25 21:15:00,0.70751,0.70833,0.70718,0.70824,2716
2022-05-25 21:30:00,0.70825,0.70864,0.70796,0.70819,2218
2022-05-25 21:45:00,0.7082,0.70931,0.70812,0.7092,1843
2022-05-25 22:00:00,0.70919,0.70989,0.70909,0.70974,1358
2022-05-25 22:15:00,0.70975,0.70982,0.70934,0.70955,1193
2022-05-25 22:30:00,0.70954,0.70979,0.70891,0.70923,1144
2022-05-25 22:45:00,0.70922,0.70922,0.70857,0.70891,1264
2022-05-25 23:00:00,0.7089,0.70891,0.70843,0.70859,537
2022-05-25 23:15:00,0.70859,0.70875,0.70839,0.70858,708
2022-05-25 23:30:00,0.70859,0.70891,0.70855,0.70871,317
2022-05-25 23:45:00,0.70871,0.70885,0.70864,0.70883,286
2022-05-26 00:00:00,0.70839,0.70886,0.70801,0.70867,88
2022-05-26 00:15:00,0.70835,0.70883,0.70806,0.70855,108
2022-05-26 00:30:00,0.70825,0.70845,0.70814,0.70838,149
2022-05-26 00:45:00,0.70836,0.70855,0.70823,0.70853,103
2022-05-26 01:00:00,0.7086,0.70949,0.70859,0.70948,214
2022-05-26 01:15:00,0.70947,0.70977,0.70914,0.70916,284
2022-05-26 01:30:00,0.70917,0.70946,0.70916,0.70937,351
2022-05-26 01:45:00,0.70937,0.70953,0.70928,0.70945,159
2022-05-26 02:00:00,0.70945,0.70992,0.70938,0.70992,294
2022-05-26 02:15:00,0.70992,0.71004,0.7098,0.70992,201
2022-05-26 02:30:00,0.70992,0.70992,0.70947,0.70956,424
2022-05-26 02:45:00,0.70956,0.70959,0.7088,0.70893,513
2022-05-26 03:00:00,0.70892,0.70994,0.70889,0.70994,961
2022-05-26 03:15:00,0.70993,0.71026,0.7095,0.71001,723
2022-05-26 03:30:00,0.71001,0.71068,0.71001,0.71063,871
2022-05-26 03:45:00,0.71063,0.71096,0.71001,0.71055,854
2022-05-26 04:00:00,0.71056,0.71071,0.70999,0.71013,902
2022-05-26 04:15:00,0.71014,0.71027,0.70933,0.70937,858
2022-05-26 04:30:00,0.70944,0.70949,0.70827,0.70871,1067
2022-05-26 04:45:00,0.70871,0.70888,0.70748,0.70762,1170
2022-05-26 05:00:00,0.70763,0.70844,0.70758,0.70798,980
2022-05-26 05:15:00,0.70798,0.70872,0.70791,0.70847,869
2022-05-26 05:30:00,0.70847,0.70953,0.70847,0.70872,847
2022-05-26 05:45:00,0.70875,0.70922,0.70872,0.70874,583
2022-05-26 06:00:00,0.70873,0.70891,0.70781,0.70781,791
2022-05-26 06:15:00,0.70783,0.70855,0.70753,0.7085,710
2022-05-26 06:30:00,0.70849,0.70894,0.70823,0.7088,695
2022-05-26 06:45:00,0.70883,0.70925,0.70871,0.7092,445
2022-05-26 07:00:00,0.70921,0.70944,0.70903,0.7092,414
2022-05-26 07:15:00,0.7092,0.70928,0.70809,0.70826,517
2022-05-26 07:30:00,0.70824,0.7084,0.70762,0.70776,544
2022-05-26 07:45:00,0.70777,0.70785,0.70666,0.707,739
2022-05-26 08:00:00,0.707,0.70737,0.70683,0.70701,718
2022-05-26 08:15:00,0.70701,0.70701,0.70657,0.70685,708
2022-05-26 08:30:00,0.70683,0.70698,0.70626,0.70661,795
2022-05-26 08:45:00,0.70661,0.70666,0.70571,0.70617,812
2022-05-26 09:00:00,0.70615,0.70739,0.70615,0.7072,1043
2022-05-26 09:15:00,0.70721,0.70761,0.70678,0.70691,728
2022-05-26 09:30:00,0.70691,0.70711,0.70663,0.70709,661
2022-05-26 09:45:00,0.70709,0.70766,0.70674,0.70748,711
2022-05-26 10:00:00,0.70749,0.70885,0.70744,0.7084,1339
2022-05-26 10:15:00,0.70838,0.70945,0.70825,0.70895,1159
2022-05-26 10:30:00,0.70897,0.70952,0.70867,0.70949,1204
2022-05-26 10:45:00,0.7095,0.70987,0.709,0.70984,988
2022-05-26 11:00:00,0.70984,0.70992,0.709,0.70906,882
2022-05-26 11:15:00,0.70905,0.70908,0.70851,0.70869,964
2022-05-26 11:30:00,0.7087,0.70888,0.70773,0.70814,867
2022-05-26 11:45:00,0.70811,0.70874,0.7081,0.70832,638
2022-05-26 12:00:00,0.70832,0.70839,0.70789,0.70808,647
2022-05-26 12:15:00,0.70807,0.7088,0.70807,0.70859,663
2022-05-26 12:30:00,0.70859,0.70926,0.70856,0.70916,696
2022-05-26 12:45:00,0.70915,0.70979,0.70909,0.70975,668
2022-05-26 13:00:00,0.70975,0.71037,0.70962,0.71008,778
2022-05-26 13:15:00,0.71008,0.71011,0.70889,0.70897,837
2022-05-26 13:30:00,0.70896,0.70902,0.70833,0.70898,761
2022-05-26 13:45:00,0.709,0.70909,0.70864,0.70866,684
2022-05-26 14:00:00,0.70867,0.70939,0.70855,0.70887,804
2022-05-26 14:15:00,0.70887,0.70968,0.70879,0.70936,870
2022-05-26 14:30:00,0.70933,0.70937,0.70874,0.70886,860
2022-05-26 14:45:00,0.70884,0.70939,0.70837,0.70872,860
2022-05-26 15:00:00,0.70872,0.70879,0.70784,0.70793,861
2022-05-26 15:15:00,0.70794,0.70794,0.70714,0.70755,725
2022-05-26 15:30:00,0.70758,0.70867,0.70733,0.70827,1427
2022-05-26 15:45:00,0.70827,0.70828,0.70734,0.70739,1075
2022-05-26 16:00:00,0.70739,0.70806,0.70739,0.7075,913
2022-05-26 16:15:00,0.70749,0.70796,0.70719,0.70725,1049
2022-05-26 16:30:00,0.70726,0.70874,0.70721,0.70849,1902
2022-05-26 16:45:00,0.70849,0.70963,0.70829,0.70894,1740
2022-05-26 17:00:00,0.70894,0.70982,0.70858,0.70963,1551
2022-05-26 17:15:00,0.7096,0.7099,0.70907,0.70909,1109
2022-05-26 17:30:00,0.70909,0.70917,0.70722,0.70755,1565
2022-05-26 17:45:00,0.70752,0.7086,0.70735,0.70749,1504
2022-05-26 18:00:00,0.70751,0.7083,0.70732,0.70827,991
2022-05-26 18:15:00,0.70826,0.70831,0.70747,0.70756,1027
2022-05-26 18:30:00,0.70755,0.70794,0.70722,0.70785,922
2022-05-26 18:45:00,0.70785,0.70789,0.70738,0.7077,749
2022-05-26 19:00:00,0.70776,0.709,0.70771,0.70888,906
2022-05-26 19:15:00,0.70887,0.70888,0.70828,0.7086,838
2022-05-26 19:30:00,0.70859,0.70881,0.70835,0.70861,731
2022-05-26 19:45:00,0.70861,0.70872,0.70849,0.70857,616
2022-05-26 20:00:00,0.70856,0.70923,0.70855,0.70877,874
2022-05-26 20:15:00,0.70877,0.70887,0.70827,0.7087,839
2022-05-26 20:30:00,0.70869,0.7093,0.70863,0.7093,646
2022-05-26 20:45:00,0.70932,0.70932,0.70871,0.70906,638
2022-05-26 21:00:00,0.70907,0.70926,0.70885,0.70919,740
2022-05-26 21:15:00,0.70918,0.70946,0.70896,0.70909,712
2022-05-26 21:30:00,0.70909,0.70924,0.70891,0.70909,690
